Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Stress Intensity (MPa)
2427	3900.	3300.	0.	4.0473e-004
2428	3800.	3500.	0.	4.3325e-004
2429	4800.	3600.	0.	8.2043e-005
2430	4500.	1600.	0.	3.7049e-004
2431	4700.	500.	0.	4.4066e-004
2432	4400.	3600.	0.	1.5522e-004
2433	4000.	200.	0.	2.8674e-004
2434	4300.	1200.	0.	3.5506e-004
2435	4800.	1200.	0.	4.0127e-004
2436	4800.	3200.	0.	1.6522e-004
2437	4600.	200.	0.	2.0989e-004
2438	3900.	3100.	0.	4.0942e-004
2439	3900.	2900.	0.	4.0323e-004
2440	4600.	3800.	0.	5.819e-005
2441	4800.	2600.	0.	2.6625e-004
2442	4400.	1400.	0.	3.6984e-004
2443	3700.	1200.	0.	2.4929e-004
2444	3700.	500.	0.	2.419e-004
2445	4600.	1200.	0.	3.9339e-004
2446	3700.	3300.	0.	4.8194e-004
2447	4000.	2700.	0.	3.8224e-004
2448	4100.	2700.	0.	3.7048e-004
2449	4700.	3600.	0.	9.7133e-005
2450	4000.	1700.	0.	3.343e-004
2451	4100.	2100.	0.	3.5949e-004
2452	4800.	2000.	0.	3.2961e-004
2453	4700.	600.	0.	4.4751e-004
2454	3700.	3500.	0.	5.0435e-004
2455	4200.	3700.	0.	1.7087e-004
2456	4100.	700.	0.	2.6343e-004
2457	4400.	3800.	0.	8.5307e-005
2458	4700.	2000.	0.	3.4041e-004
2459	4600.	1900.	0.	3.5475e-004
2460	4600.	300.	0.	2.7803e-004
2461	4100.	1500.	0.	3.3734e-004
2462	4100.	1100.	0.	3.1232e-004
2463	4200.	3400.	0.	2.7417e-004
2464	3800.	1300.	0.	2.744e-004
2465	4200.	3600.	0.	2.1172e-004
2466	4000.	300.	0.	2.5711e-004
2467	3900.	2700.	0.	3.9178e-004
2468	4600.	2800.	0.	2.7631e-004
2469	4200.	200.	0.	2.5904e-004
2470	4600.	2600.	0.	3.0108e-004
2471	4400.	2400.	0.	3.4514e-004
2472	4700.	3200.	0.	1.8616e-004
2473	4400.	2600.	0.	3.3293e-004
2474	4200.	3800.	0.	1.2425e-004
2475	3800.	500.	0.	2.3852e-004
2476	4800.	700.	0.	4.7827e-004
2477	3700.	1300.	0.	2.5714e-004
2478	3700.	1900.	0.	3.098e-004
2479	4500.	1000.	0.	3.8651e-004
2480	4600.	2400.	0.	3.2079e-004
2481	4500.	2000.	0.	3.5555e-004
2482	4600.	1000.	0.	4.0464e-004
2483	4100.	1700.	0.	3.4567e-004
2484	4600.	1800.	0.	3.601e-004
2485	4800.	1400.	0.	3.7939e-004
2486	4500.	3200.	0.	2.324e-004
2487	3800.	2900.	0.	4.183e-004
2488	3800.	3300.	0.	4.432e-004
2489	4000.	3100.	0.	3.8269e-004
2490	4400.	3700.	0.	1.2145e-004
2491	3800.	1700.	0.	3.0652e-004
2492	3800.	2700.	0.	3.989e-004
2493	4000.	2100.	0.	3.554e-004
2494	4100.	900.	0.	2.9135e-004
2495	4000.	1500.	0.	3.2288e-004
2496	4600.	3700.	0.	8.6605e-005
2497	3900.	700.	0.	2.3855e-004
2498	4600.	1400.	0.	3.816e-004
2499	4500.	3000.	0.	2.6814e-004
2500	4500.	2600.	0.	3.1751e-004
2501	4000.	3300.	0.	3.6668e-004
2502	5000.	3950.	0.	7.5723e-006
2503	4950.	4000.	0.	1.3838e-005
2504	5050.	4000.	0.	1.6339e-005
2505	5000.	50.	0.	1.5132e-003
2506	4950.	0.	0.	7.6869e-004
2507	5050.	0.	0.	1.3295e-003
2508	5000.	3850.	0.	1.4044e-005
2509	5050.	3900.	0.	5.4343e-006
2510	4950.	3900.	0.	8.2162e-006
2511	5000.	3750.	0.	3.0619e-005
2512	5050.	3800.	0.	1.894e-005
2513	4950.	3800.	0.	2.5911e-005
2514	5000.	3650.	0.	4.741e-005
2515	5050.	3700.	0.	3.4422e-005
2516	4950.	3700.	0.	4.4029e-005
2517	5000.	3550.	0.	6.4433e-005
2518	5050.	3600.	0.	5.0167e-005
2519	4950.	3600.	0.	6.2138e-005
2520	5000.	3450.	0.	8.1845e-005
2521	5050.	3500.	0.	6.6394e-005
2522	4950.	3500.	0.	8.0401e-005
2523	5000.	3350.	0.	9.9682e-005
2524	5050.	3400.	0.	8.3224e-005
2525	4950.	3400.	0.	9.8896e-005
2526	5000.	3250.	0.	1.1785e-004
2527	5050.	3300.	0.	1.0063e-004
2528	4950.	3300.	0.	1.1758e-004
2529	5000.	3150.	0.	1.3618e-004
2530	5050.	3200.	0.	1.1845e-004
2531	4950.	3200.	0.	1.3633e-004
2532	5000.	3050.	0.	1.5443e-004
2533	5050.	3100.	0.	1.3646e-004
2534	4950.	3100.	0.	1.5495e-004
2535	5000.	2950.	0.	1.7238e-004
2536	5050.	3000.	0.	1.5441e-004
2537	4950.	3000.	0.	1.7322e-004
2538	5000.	2850.	0.	1.898e-004
2539	5050.	2900.	0.	1.7203e-004
2540	4950.	2900.	0.	1.9094e-004
2541	5000.	2750.	0.	2.065e-004
2542	5050.	2800.	0.	1.8913e-004
2543	4950.	2800.	0.	2.0793e-004
2544	5000.	2650.	0.	2.2236e-004
2545	5050.	2700.	0.	2.055e-004
2546	4950.	2700.	0.	2.2404e-004
2547	5000.	2550.	0.	2.3728e-004
2548	5050.	2600.	0.	2.2102e-004
2549	4950.	2600.	0.	2.3919e-004
2550	5000.	2450.	0.	2.512e-004
2551	5050.	2500.	0.	2.3561e-004
2552	4950.	2500.	0.	2.5331e-004
2553	5000.	2350.	0.	2.6414e-004
2554	5050.	2400.	0.	2.4924e-004
2555	4950.	2400.	0.	2.6641e-004
2556	5000.	2250.	0.	2.7613e-004
2557	5050.	2300.	0.	2.619e-004
2558	4950.	2300.	0.	2.7852e-004
2559	5000.	2150.	0.	2.8725e-004
2560	5050.	2200.	0.	2.7367e-004
2561	4950.	2200.	0.	2.8971e-004
2562	5000.	2050.	0.	2.9764e-004
2563	5050.	2100.	0.	2.8462e-004
2564	4950.	2100.	0.	3.0009e-004
2565	5000.	1950.	0.	3.0746e-004
2566	5050.	2000.	0.	2.949e-004
2567	4950.	2000.	0.	3.0981e-004
2568	5000.	1850.	0.	3.1692e-004
2569	5050.	1900.	0.	3.0469e-004
2570	4950.	1900.	0.	3.1907e-004
2571	5000.	1750.	0.	3.2626e-004
2572	5050.	1800.	0.	3.1422e-004
2573	4950.	1800.	0.	3.2809e-004
2574	5000.	1650.	0.	3.3578e-004
2575	5050.	1700.	0.	3.2375e-004
2576	4950.	1700.	0.	3.3712e-004
2577	5000.	1550.	0.	3.4582e-004
2578	5050.	1600.	0.	3.3361e-004
2579	4950.	1600.	0.	3.4647e-004
2580	5000.	1450.	0.	3.5675e-004
2581	5050.	1500.	0.	3.4416e-004
2582	4950.	1500.	0.	3.5648e-004
2583	5000.	1350.	0.	3.69e-004
2584	5050.	1400.	0.	3.5582e-004
2585	4950.	1400.	0.	3.675e-004
2586	5000.	1250.	0.	3.83e-004
2587	5050.	1300.	0.	3.6904e-004
2588	4950.	1300.	0.	3.7994e-004
2589	5000.	1150.	0.	3.9921e-004
2590	5050.	1200.	0.	3.8429e-004
2591	4950.	1200.	0.	3.9418e-004
2592	5000.	1050.	0.	4.1809e-004
2593	5050.	1100.	0.	4.0205e-004
2594	4950.	1100.	0.	4.1061e-004
2595	5000.	950.	0.	4.4012e-004
2596	5050.	1000.	0.	4.2282e-004
2597	4950.	1000.	0.	4.2962e-004
2598	5000.	850.	0.	4.6581e-004
2599	5050.	900.	0.	4.4708e-004
2600	4950.	900.	0.	4.5156e-004
2601	5000.	750.	0.	4.958e-004
2602	5050.	800.	0.	4.7534e-004
2603	4950.	800.	0.	4.7682e-004
2604	5000.	650.	0.	5.3098e-004
2605	5050.	700.	0.	5.0824e-004
2606	4950.	700.	0.	5.0581e-004
2607	5000.	550.	0.	5.7314e-004
2608	5050.	600.	0.	5.4661e-004
2609	4950.	600.	0.	5.3912e-004
2610	5000.	450.	0.	6.2413e-004
2611	5050.	500.	0.	5.9217e-004
2612	4950.	500.	0.	5.7786e-004
2613	5000.	350.	0.	6.9683e-004
2614	5050.	400.	0.	6.4615e-004
2615	4950.	400.	0.	6.2304e-004
2616	5000.	250.	0.	7.8213e-004
2617	5050.	300.	0.	7.1827e-004
2618	4950.	300.	0.	6.8082e-004
2619	5000.	150.	0.	1.0606e-003
2620	5050.	200.	0.	7.9461e-004
2621	4950.	200.	0.	7.4598e-004
2622	5050.	100.	0.	9.5451e-004
2623	4950.	100.	0.	8.7805e-004
2624	3550.	4000.	0.	3.2714e-004
2625	3500.	3950.	0.	7.7561e-004
2626	3450.	4000.	0.	8.6566e-004
2627	4850.	4000.	0.	1.0481e-005
2628	4900.	3950.	0.	5.0349e-006
2629	4750.	4000.	0.	6.3887e-006
2630	4800.	3950.	0.	5.065e-006
2631	4650.	4000.	0.	1.707e-006
2632	4700.	3950.	0.	9.0874e-006
2633	4550.	4000.	0.	3.6316e-006
2634	4600.	3950.	0.	1.493e-005
2635	4450.	4000.	0.	9.1815e-006
2636	4500.	3950.	0.	2.183e-005
2637	4350.	4000.	0.	1.5005e-005
2638	4400.	3950.	0.	2.9653e-005
2639	4250.	4000.	0.	2.0998e-005
2640	4300.	3950.	0.	3.8456e-005
2641	4150.	4000.	0.	2.7066e-005
2642	4200.	3950.	0.	4.8466e-005
2643	4050.	4000.	0.	3.3284e-005
2644	4100.	3950.	0.	6.0114e-005
2645	3950.	4000.	0.	3.9419e-005
2646	4000.	3950.	0.	7.4445e-005
2647	3850.	4000.	0.	4.7559e-005
2648	3900.	3950.	0.	9.2794e-005
2649	3750.	4000.	0.	5.6256e-005
2650	3800.	3950.	0.	1.2141e-004
2651	3650.	4000.	0.	1.1973e-004
2652	3700.	3950.	0.	1.6652e-004
2653	3600.	3950.	0.	2.9242e-004
2654	3500.	50.	0.	3.8699e-004
2655	3550.	0.	0.	4.0445e-004
2656	3450.	0.	0.	4.0943e-004
2657	3500.	3850.	0.	8.2156e-004
2658	3450.	3900.	0.	8.9737e-004
2659	3550.	3900.	0.	6.5093e-004
2660	3500.	3750.	0.	7.5881e-004
2661	3450.	3800.	0.	8.3544e-004
2662	3550.	3800.	0.	6.8015e-004
2663	3500.	3650.	0.	7.1428e-004
2664	3450.	3700.	0.	7.8017e-004
2665	3550.	3700.	0.	6.6791e-004
2666	3500.	3550.	0.	6.7248e-004
2667	3450.	3600.	0.	7.2892e-004
2668	3550.	3600.	0.	6.4375e-004
2669	3500.	3450.	0.	6.3209e-004
2670	3450.	3500.	0.	6.8067e-004
2671	3550.	3500.	0.	6.142e-004
2672	3500.	3350.	0.	5.9332e-004
2673	3450.	3400.	0.	6.352e-004
2674	3550.	3400.	0.	5.8278e-004
2675	3500.	3250.	0.	5.5641e-004
2676	3450.	3300.	0.	5.9259e-004
2677	3550.	3300.	0.	5.5107e-004
2678	3500.	3150.	0.	5.2151e-004
2679	3450.	3200.	0.	5.5281e-004
2680	3550.	3200.	0.	5.1997e-004
2681	3500.	3050.	0.	4.8867e-004
2682	3450.	3100.	0.	5.1578e-004
2683	3550.	3100.	0.	4.8995e-004
2684	3500.	2950.	0.	4.5797e-004
2685	3450.	3000.	0.	4.8138e-004
2686	3550.	3000.	0.	4.6245e-004
2687	3500.	2850.	0.	4.365e-004
2688	3450.	2900.	0.	4.4941e-004
2689	3550.	2900.	0.	4.4263e-004
2690	3500.	2750.	0.	4.16e-004
2691	3450.	2800.	0.	4.2556e-004
2692	3550.	2800.	0.	4.2348e-004
2693	3500.	2650.	0.	3.9652e-004
2694	3450.	2700.	0.	4.044e-004
2695	3550.	2700.	0.	4.0511e-004
2696	3500.	2550.	0.	3.7808e-004
2697	3450.	2600.	0.	3.8441e-004
2698	3550.	2600.	0.	3.8757e-004
2699	3500.	2450.	0.	3.6065e-004
2700	3450.	2500.	0.	3.6556e-004
2701	3550.	2500.	0.	3.7089e-004
2702	3500.	2350.	0.	3.4422e-004
2703	3450.	2400.	0.	3.4782e-004
2704	3550.	2400.	0.	3.5508e-004
2705	3500.	2250.	0.	3.2876e-004
2706	3450.	2300.	0.	3.3116e-004
2707	3550.	2300.	0.	3.4012e-004
2708	3500.	2150.	0.	3.1423e-004
2709	3450.	2200.	0.	3.1553e-004
2710	3550.	2200.	0.	3.2599e-004
2711	3500.	2050.	0.	3.006e-004
2712	3450.	2100.	0.	3.009e-004
2713	3550.	2100.	0.	3.1268e-004
2714	3500.	1950.	0.	2.8785e-004
2715	3450.	2000.	0.	2.8724e-004
2716	3550.	2000.	0.	3.0015e-004
2717	3500.	1850.	0.	2.7596e-004
2718	3450.	1900.	0.	2.7454e-004
2719	3550.	1900.	0.	2.8839e-004
2720	3500.	1750.	0.	2.649e-004
2721	3450.	1800.	0.	2.6276e-004
2722	3550.	1800.	0.	2.7736e-004
2723	3500.	1650.	0.	2.5466e-004
2724	3450.	1700.	0.	2.5192e-004
2725	3550.	1700.	0.	2.6704e-004
2726	3500.	1550.	0.	2.4526e-004
2727	3450.	1600.	0.	2.4202e-004
2728	3550.	1600.	0.	2.5742e-004
2729	3500.	1450.	0.	2.3672e-004
2730	3450.	1500.	0.	2.331e-004
2731	3550.	1500.	0.	2.485e-004
2732	3500.	1350.	0.	2.2909e-004
2733	3450.	1400.	0.	2.2521e-004
2734	3550.	1400.	0.	2.4028e-004
2735	3500.	1250.	0.	2.2252e-004
2736	3450.	1300.	0.	2.1849e-004
2737	3550.	1300.	0.	2.3284e-004
2738	3500.	1150.	0.	2.1722e-004
2739	3450.	1200.	0.	2.131e-004
2740	3550.	1200.	0.	2.2633e-004
2741	3500.	1050.	0.	2.1353e-004
2742	3450.	1100.	0.	2.0934e-004
2743	3550.	1100.	0.	2.2098e-004
2744	3500.	950.	0.	2.1194e-004
2745	3450.	1000.	0.	2.0761e-004
2746	3550.	1000.	0.	2.1719e-004
2747	3500.	850.	0.	2.131e-004
2748	3450.	900.	0.	2.0846e-004
2749	3550.	900.	0.	2.1556e-004
2750	3500.	750.	0.	2.1776e-004
2751	3450.	800.	0.	2.1253e-004
2752	3550.	800.	0.	2.1686e-004
2753	3500.	650.	0.	2.2671e-004
2754	3450.	700.	0.	2.2051e-004
2755	3550.	700.	0.	2.2199e-004
2756	3500.	550.	0.	2.406e-004
2757	3450.	600.	0.	2.3301e-004
2758	3550.	600.	0.	2.3186e-004
2759	3500.	450.	0.	2.5984e-004
2760	3450.	500.	0.	2.5048e-004
2761	3550.	500.	0.	2.4718e-004
2762	3500.	350.	0.	2.8448e-004
2763	3450.	400.	0.	2.7308e-004
2764	3550.	400.	0.	2.6831e-004
2765	3500.	250.	0.	3.1426e-004
2766	3450.	300.	0.	3.007e-004
2767	3550.	300.	0.	2.9518e-004
2768	3500.	150.	0.	3.4866e-004
2769	3450.	200.	0.	3.3298e-004
2770	3550.	200.	0.	3.2733e-004
2771	3450.	100.	0.	3.694e-004
2772	3550.	100.	0.	3.6402e-004
2773	3650.	0.	0.	3.9861e-004
2774	3600.	50.	0.	3.8131e-004
2775	3750.	0.	0.	3.9202e-004
2776	3700.	50.	0.	3.7469e-004
2777	3850.	0.	0.	3.8475e-004
2778	3800.	50.	0.	3.6719e-004
2779	3950.	0.	0.	3.7692e-004
2780	3900.	50.	0.	3.5882e-004
2781	4050.	0.	0.	3.6863e-004
2782	4000.	50.	0.	3.496e-004
2783	4150.	0.	0.	3.5999e-004
2784	4100.	50.	0.	3.395e-004
2785	4250.	0.	0.	3.511e-004
2786	4200.	50.	0.	3.284e-004
2787	4350.	0.	0.	3.4204e-004
2788	4300.	50.	0.	3.1604e-004
2789	4450.	0.	0.	3.3285e-004
2790	4400.	50.	0.	3.0204e-004
2791	4550.	0.	0.	3.2414e-004
2792	4500.	50.	0.	2.8481e-004
2793	4650.	0.	0.	3.1343e-004
2794	4600.	50.	0.	2.6481e-004
2795	4750.	0.	0.	3.1368e-004
2796	4700.	50.	0.	2.3009e-004
2797	4850.	0.	0.	3.7783e-004
2798	4800.	50.	0.	2.0085e-004
2799	4900.	50.	0.	1.4557e-004
2800	5950.	0.	0.	1.217e-004
2801	6000.	50.	0.	8.9758e-005
2802	5150.	0.	0.	6.2778e-004
2803	5100.	50.	0.	7.911e-004
2804	5250.	0.	0.	5.3636e-004
2805	5200.	50.	0.	6.15e-004
2806	5350.	0.	0.	4.3454e-004
2807	5300.	50.	0.	4.8093e-004
2808	5450.	0.	0.	3.776e-004
2809	5400.	50.	0.	4.1049e-004
2810	5550.	0.	0.	3.2753e-004
2811	5500.	50.	0.	3.5416e-004
2812	5650.	0.	0.	2.8276e-004
2813	5600.	50.	0.	3.0738e-004
2814	5750.	0.	0.	2.3711e-004
2815	5700.	50.	0.	2.6269e-004
2816	5850.	0.	0.	1.8571e-004
2817	5800.	50.	0.	2.1544e-004
2818	5900.	50.	0.	1.6013e-004
2819	6000.	3950.	0.	3.107e-007
2820	5950.	4000.	0.	3.104e-007
2821	6000.	150.	0.	1.0247e-004
2822	5950.	100.	0.	1.2738e-004
2823	6000.	250.	0.	1.2565e-004
2824	5950.	200.	0.	1.4316e-004
2825	6000.	350.	0.	1.5554e-004
2826	5950.	300.	0.	1.6631e-004
2827	6000.	450.	0.	1.8796e-004
2828	5950.	400.	0.	1.9314e-004
2829	6000.	550.	0.	2.1909e-004
2830	5950.	500.	0.	2.1961e-004
2831	6000.	650.	0.	2.4594e-004
2832	5950.	600.	0.	2.4317e-004
2833	6000.	750.	0.	2.6685e-004
2834	5950.	700.	0.	2.6217e-004
2835	6000.	850.	0.	2.8118e-004
2836	5950.	800.	0.	2.758e-004
2837	6000.	950.	0.	2.8902e-004
2838	5950.	900.	0.	2.8389e-004
2839	6000.	1050.	0.	2.9089e-004
2840	5950.	1000.	0.	2.867e-004
2841	6000.	1150.	0.	2.8757e-004
2842	5950.	1100.	0.	2.8475e-004
2843	6000.	1250.	0.	2.7988e-004
2844	5950.	1200.	0.	2.787e-004
2845	6000.	1350.	0.	2.6861e-004
2846	5950.	1300.	0.	2.692e-004
2847	6000.	1450.	0.	2.5452e-004
2848	5950.	1400.	0.	2.5689e-004
2849	6000.	1550.	0.	2.3824e-004
2850	5950.	1500.	0.	2.4237e-004
2851	6000.	1650.	0.	2.2036e-004
2852	5950.	1600.	0.	2.2616e-004
2853	6000.	1750.	0.	2.0135e-004
2854	5950.	1700.	0.	2.0872e-004
2855	6000.	1850.	0.	1.8165e-004
2856	5950.	1800.	0.	1.9045e-004
2857	6000.	1950.	0.	1.6161e-004
2858	5950.	1900.	0.	1.7171e-004
2859	6000.	2050.	0.	1.4159e-004
2860	5950.	2000.	0.	1.528e-004
2861	6000.	2150.	0.	1.2185e-004
2862	5950.	2100.	0.	1.3402e-004
2863	6000.	2250.	0.	1.0266e-004
2864	5950.	2200.	0.	1.1562e-004
2865	6000.	2350.	0.	8.4261e-005
2866	5950.	2300.	0.	9.784e-005
2867	6000.	2450.	0.	6.6885e-005
2868	5950.	2400.	0.	8.0892e-005
2869	6000.	2550.	0.	5.0742e-005
2870	5950.	2500.	0.	6.4989e-005
2871	6000.	2650.	0.	3.6031e-005
2872	5950.	2600.	0.	5.0328e-005
2873	6000.	2750.	0.	2.2931e-005
2874	5950.	2700.	0.	3.71e-005
2875	6000.	2850.	0.	1.1598e-005
2876	5950.	2800.	0.	2.5506e-005
2877	6000.	2950.	0.	2.1641e-006
2878	5950.	2900.	0.	1.5814e-005
2879	6000.	3050.	0.	5.428e-006
2880	5950.	3000.	0.	8.642e-006
2881	6000.	3150.	0.	1.0813e-005
2882	5950.	3100.	0.	5.9621e-006
2883	6000.	3250.	0.	1.414e-005
2884	5950.	3200.	0.	7.7748e-006
2885	6000.	3350.	0.	1.5469e-005
2886	5950.	3300.	0.	9.8763e-006
2887	6000.	3450.	0.	1.4944e-005
2888	5950.	3400.	0.	1.0808e-005
2889	6000.	3550.	0.	1.2815e-005
2890	5950.	3500.	0.	1.0426e-005
2891	6000.	3650.	0.	9.4805e-006
2892	5950.	3600.	0.	8.9256e-006
2893	6000.	3750.	0.	5.5698e-006
2894	5950.	3700.	0.	6.6767e-006
2895	6000.	3850.	0.	2.102e-006
2896	5950.	3800.	0.	4.1536e-006
2897	5950.	3900.	0.	1.814e-006
2898	5850.	4000.	0.	2.0946e-006
2899	5900.	3950.	0.	1.8135e-006
2900	5750.	4000.	0.	5.5657e-006
2901	5800.	3950.	0.	4.1539e-006
2902	5650.	4000.	0.	9.5443e-006
2903	5700.	3950.	0.	6.7255e-006
2904	5550.	4000.	0.	1.3164e-005
2905	5600.	3950.	0.	9.152e-006
2906	5450.	4000.	0.	1.596e-005
2907	5500.	3950.	0.	1.1068e-005
2908	5350.	4000.	0.	1.7716e-005
2909	5400.	3950.	0.	1.2208e-005
2910	5250.	4000.	0.	1.8352e-005
2911	5300.	3950.	0.	1.243e-005
2912	5150.	4000.	0.	1.7874e-005
2913	5200.	3950.	0.	1.1685e-005
2914	5100.	3950.	0.	1.001e-005
2915	2550.	4000.	0.	8.6563e-004
2916	2500.	3950.	0.	7.7559e-004
2917	2450.	4000.	0.	3.2709e-004
2918	3350.	4000.	0.	1.0876e-003
2919	3400.	3950.	0.	1.0373e-003
2920	3250.	4000.	0.	1.0609e-003
2921	3300.	3950.	0.	9.9585e-004
2922	3150.	4000.	0.	1.0639e-003
2923	3200.	3950.	0.	1.0011e-003
2924	3050.	4000.	0.	1.065e-003
2925	3100.	3950.	0.	9.9903e-004
2926	2950.	4000.	0.	1.065e-003
2927	3000.	3950.	0.	9.9948e-004
2928	2850.	4000.	0.	1.0639e-003
2929	2900.	3950.	0.	9.9903e-004
2930	2750.	4000.	0.	1.0608e-003
2931	2800.	3950.	0.	1.0011e-003
2932	2650.	4000.	0.	1.0876e-003
2933	2700.	3950.	0.	9.9586e-004
2934	2600.	3950.	0.	1.0373e-003
2935	2500.	50.	0.	3.8577e-004
2936	2550.	0.	0.	4.0838e-004
2937	2450.	0.	0.	4.0308e-004
2938	2500.	150.	0.	3.475e-004
2939	2450.	100.	0.	3.6263e-004
2940	2550.	100.	0.	3.6831e-004
2941	2500.	250.	0.	3.1334e-004
2942	2450.	200.	0.	3.2613e-004
2943	2550.	200.	0.	3.3202e-004
2944	2500.	350.	0.	2.8398e-004
2945	2450.	300.	0.	2.9438e-004
2946	2550.	300.	0.	3.0003e-004
2947	2500.	450.	0.	2.5988e-004
2948	2450.	400.	0.	2.6809e-004
2949	2550.	400.	0.	2.7283e-004
2950	2500.	550.	0.	2.4125e-004
2951	2450.	500.	0.	2.4764e-004
2952	2550.	500.	0.	2.5074e-004
2953	2500.	650.	0.	2.2795e-004
2954	2450.	600.	0.	2.3301e-004
2955	2550.	600.	0.	2.3382e-004
2956	2500.	750.	0.	2.1952e-004
2957	2450.	700.	0.	2.2376e-004
2958	2550.	700.	0.	2.2183e-004
2959	2500.	850.	0.	2.1525e-004
2960	2450.	800.	0.	2.1911e-004
2961	2550.	800.	0.	2.1429e-004
2962	2500.	950.	0.	2.1435e-004
2963	2450.	900.	0.	2.1812e-004
2964	2550.	900.	0.	2.1053e-004
2965	2500.	1050.	0.	2.1605e-004
2966	2450.	1000.	0.	2.199e-004
2967	2550.	1000.	0.	2.0988e-004
2968	2500.	1150.	0.	2.1974e-004
2969	2450.	1100.	0.	2.237e-004
2970	2550.	1100.	0.	2.1168e-004
2971	2500.	1250.	0.	2.2496e-004
2972	2450.	1200.	0.	2.2897e-004
2973	2550.	1200.	0.	2.1542e-004
2974	2500.	1350.	0.	2.314e-004
2975	2450.	1300.	0.	2.3534e-004
2976	2550.	1300.	0.	2.2073e-004
2977	2500.	1450.	0.	2.3885e-004
2978	2450.	1400.	0.	2.4259e-004
2979	2550.	1400.	0.	2.2733e-004
2980	2500.	1550.	0.	2.4721e-004
2981	2450.	1500.	0.	2.5061e-004
2982	2550.	1500.	0.	2.3505e-004
2983	2500.	1650.	0.	2.5643e-004
2984	2450.	1600.	0.	2.5933e-004
2985	2550.	1600.	0.	2.438e-004
2986	2500.	1750.	0.	2.6647e-004
2987	2450.	1700.	0.	2.6874e-004
2988	2550.	1700.	0.	2.5353e-004
2989	2500.	1850.	0.	2.7735e-004
2990	2450.	1800.	0.	2.7886e-004
2991	2550.	1800.	0.	2.6419e-004
2992	2500.	1950.	0.	2.8908e-004
2993	2450.	1900.	0.	2.8971e-004
2994	2550.	1900.	0.	2.758e-004
2995	2500.	2050.	0.	3.0168e-004
2996	2450.	2000.	0.	3.0131e-004
2997	2550.	2000.	0.	2.8836e-004
2998	2500.	2150.	0.	3.1516e-004
2999	2450.	2100.	0.	3.1368e-004
3000	2550.	2100.	0.	3.0188e-004
3001	2500.	2250.	0.	3.2957e-004
3002	2450.	2200.	0.	3.2686e-004
3003	2550.	2200.	0.	3.1638e-004
3004	2500.	2350.	0.	3.4492e-004
3005	2450.	2300.	0.	3.4087e-004
3006	2550.	2300.	0.	3.3189e-004
3007	2500.	2450.	0.	3.6125e-004
3008	2450.	2400.	0.	3.5572e-004
3009	2550.	2400.	0.	3.4846e-004
3010	2500.	2550.	0.	3.7859e-004
3011	2450.	2500.	0.	3.7144e-004
3012	2550.	2500.	0.	3.661e-004
3013	2500.	2650.	0.	3.9696e-004
3014	2450.	2600.	0.	3.8803e-004
3015	2550.	2600.	0.	3.8487e-004
3016	2500.	2750.	0.	4.1637e-004
3017	2450.	2700.	0.	4.055e-004
3018	2550.	2700.	0.	4.048e-004
3019	2500.	2850.	0.	4.3681e-004
3020	2450.	2800.	0.	4.2381e-004
3021	2550.	2800.	0.	4.259e-004
3022	2500.	2950.	0.	4.5823e-004
3023	2450.	2900.	0.	4.4291e-004
3024	2550.	2900.	0.	4.4954e-004
3025	2500.	3050.	0.	4.8877e-004
3026	2450.	3000.	0.	4.6268e-004
3027	2550.	3000.	0.	4.8149e-004
3028	2500.	3150.	0.	5.2159e-004
3029	2450.	3100.	0.	4.9003e-004
3030	2550.	3100.	0.	5.1587e-004
3031	2500.	3250.	0.	5.5647e-004
3032	2450.	3200.	0.	5.2003e-004
3033	2550.	3200.	0.	5.5288e-004
3034	2500.	3350.	0.	5.9337e-004
3035	2450.	3300.	0.	5.5112e-004
3036	2550.	3300.	0.	5.9265e-004
3037	2500.	3450.	0.	6.3213e-004
3038	2450.	3400.	0.	5.8281e-004
3039	2550.	3400.	0.	6.3525e-004
3040	2500.	3550.	0.	6.7251e-004
3041	2450.	3500.	0.	6.1422e-004
3042	2550.	3500.	0.	6.807e-004
3043	2500.	3650.	0.	7.143e-004
3044	2450.	3600.	0.	6.4376e-004
3045	2550.	3600.	0.	7.2894e-004
3046	2500.	3750.	0.	7.5881e-004
3047	2450.	3700.	0.	6.6791e-004
3048	2550.	3700.	0.	7.8018e-004
3049	2500.	3850.	0.	8.2156e-004
3050	2450.	3800.	0.	6.8014e-004
3051	2550.	3800.	0.	8.3544e-004
3052	2450.	3900.	0.	6.509e-004
3053	2550.	3900.	0.	8.9736e-004
3054	2650.	0.	0.	4.1271e-004
3055	2600.	50.	0.	3.9077e-004
3056	2750.	0.	0.	4.1603e-004
3057	2700.	50.	0.	3.9471e-004
3058	2850.	0.	0.	4.183e-004
3059	2800.	50.	0.	3.9758e-004
3060	2950.	0.	0.	4.1949e-004
3061	2900.	50.	0.	3.9936e-004
3062	3050.	0.	0.	4.196e-004
3063	3000.	50.	0.	4.0002e-004
3064	3150.	0.	0.	4.1862e-004
3065	3100.	50.	0.	3.9957e-004
3066	3250.	0.	0.	4.1657e-004
3067	3200.	50.	0.	3.9802e-004
3068	3350.	0.	0.	4.135e-004
3069	3300.	50.	0.	3.9539e-004
3070	3400.	50.	0.	3.917e-004
3071	1050.	4000.	0.	1.3837e-005
3072	1000.	3950.	0.	7.5701e-006
